3.170741482965931279e+00,2.760457888634110191e+01
3.210621242484969606e+00,2.829098936457945968e+01
3.250501002004007489e+00,2.898555141130481516e+01
3.290380761523045816e+00,2.968825876935446928e+01
3.330260521042083699e+00,3.039910535235491196e+01
3.370140280561122026e+00,3.111808524472190030e+01
3.410020040080159909e+00,3.184519270166038751e+01
3.449899799599197792e+00,3.258042214916456203e+01
3.489779559118236119e+00,3.332376812659121157e+01
3.529659318637274001e+00,3.407522525954362891e+01
3.569539078156312328e+00,3.483478840509166474e+01
3.609418837675350211e+00,3.560245255859050673e+01
3.649298597194388538e+00,3.637821285104541147e+01
3.689178356713426421e+00,3.716206454911161927e+01
3.729058116232464304e+00,3.795400305509441097e+01
3.768937875751502631e+00,3.875402390694911503e+01
3.808817635270540514e+00,3.956212277828105073e+01
3.848697394789578841e+00,4.037829547834558497e+01
3.888577154308616723e+00,4.120253795204810388e+01
3.928456913827654606e+00,4.203484627994400569e+01
3.968336673346692933e+00,4.287521667823875759e+01
4.008216432865730816e+00,4.372364549878779627e+01
4.048096192384768699e+00,4.458012922909662024e+01
4.087975951903806582e+00,4.544466449232074012e+01
4.127855711422844465e+00,4.631724804726570000e+01
4.167735470941883236e+00,4.719787678838708445e+01
4.207615230460921119e+00,4.808654772871003757e+01
4.247494989979959001e+00,4.898325784104652314e+01
4.287374749498996884e+00,4.988800431412097680e+01
4.327254509018034767e+00,5.080078447894879901e+01
4.367134268537073538e+00,5.172159576427812055e+01
4.407014028056111421e+00,5.265043569658970313e+01
4.446893787575149304e+00,5.358730190009707428e+01
4.486773547094187187e+00,5.453219209674644219e+01
4.526653306613225070e+00,5.548510410621673827e+01
4.566533066132263841e+00,5.644603584591959589e+01
4.606412825651301723e+00,5.741498533099930057e+01
4.646292585170339606e+00,5.839195067433289665e+01
4.686172344689377489e+00,5.937693008653012328e+01
4.726052104208415372e+00,6.036992187593340731e+01
4.765931863727454143e+00,6.137092444861792728e+01
4.805811623246492026e+00,6.237993630839146419e+01
4.845691382765529909e+00,6.339695605679460044e+01
4.885571142284567792e+00,6.442198239310057772e+01
4.925450901803606563e+00,6.545501411431538941e+01
4.965330661322644445e+00,6.649605011517762421e+01
5.005210420841682328e+00,6.754508938815868646e+01
5.045090180360720211e+00,6.860213102346264691e+01
5.084969939879758094e+00,6.966717407328613376e+01
5.124849699398796865e+00,7.074021759864960757e+01
5.164729458917834748e+00,7.182126089138927227e+01
5.204609218436872631e+00,7.291030330534240989e+01
5.244488977955910514e+00,7.400734425532485261e+01
5.284368737474948396e+00,7.511238321713106814e+01
5.324248496993987168e+00,7.622541972753410278e+01
5.364128256513025050e+00,7.734645338428552463e+01
5.404008016032062933e+00,7.847548384611556571e+01
5.443887775551100816e+00,7.961251083273307927e+01
5.483767535070138699e+00,8.075753412482544036e+01
5.523647294589177470e+00,8.191055356405868793e+01
5.563527054108215353e+00,8.307156905307736849e+01
5.603406813627253236e+00,8.424058055550469248e+01
5.643286573146291119e+00,8.541758809594242052e+01
5.683166332665329890e+00,8.660259175997099135e+01
5.723046092184367772e+00,8.779559169414929443e+01
5.762925851703405655e+00,8.899658810601493997e+01
5.802805611222443538e+00,9.020558126408407418e+01
5.842685370741481421e+00,9.142257149785143611e+01
5.882565130260520192e+00,9.264755919779040028e+01
5.922444889779558075e+00,9.388054481535286300e+01
5.962324649298595958e+00,9.512152886296937027e+01
6.002204408817633841e+00,9.637051191404906092e+01
6.042084168336671723e+00,9.762749460297962401e+01
6.081963927855710494e+00,9.889247747601406502e+01
6.121843687374748377e+00,1.001654610214259549e+02
6.161723446893786260e+00,1.014464459600241497e+02
6.201603206412824143e+00,1.027354330433126108e+02
6.241482965931862026e+00,1.040324230513111701e+02
6.281362725450900797e+00,1.053374167925555440e+02
6.321242484969938680e+00,1.066504151040972346e+02
6.361122244488976563e+00,1.079714188515036994e+02
6.401002004008014445e+00,1.093004289288582100e+02
6.440881763527053216e+00,1.106374462587599652e+02
6.480761523046091099e+00,1.119824717923239348e+02
6.520641282565128982e+00,1.133355065091810161e+02
6.560521042084166865e+00,1.146965514174779628e+02
6.600400801603204748e+00,1.160656075538774132e+02
6.640280561122243519e+00,1.174426759835578480e+02
6.680160320641281402e+00,1.188277578002135897e+02
6.720040080160319285e+00,1.202208541260548742e+02
6.759919839679357167e+00,1.216219661118077795e+02
6.799799599198395050e+00,1.230310949367142541e+02
6.839679358717433821e+00,1.244482418085321456e+02
6.879559118236471704e+00,1.258734079635350440e+02
6.919438877755509587e+00,1.273065946665125807e+02
6.959318637274547470e+00,1.287478032107701154e+02
6.999198396793585353e+00,1.301970349181289350e+02
7.039078156312624124e+00,1.316542911389262258e+02
7.078957915831662007e+00,1.331195732520149591e+02
7.118837675350699890e+00,1.345928826647639767e+02
7.158717434869737772e+00,1.360742208130580480e+02
7.198597194388776543e+00,1.375635891612978128e+02
7.238476953907814426e+00,1.390609890521888872e+02
7.278356713426852309e+00,1.405664217309006858e+02
7.318236472945890192e+00,1.420798886452363377e+02
7.358116232464928075e+00,1.436013912492096551e+02
7.397995991983966846e+00,1.451309310008878128e+02
7.437875751503004729e+00,1.466685093623913474e+02
7.477755511022042612e+00,1.482141277998943565e+02
7.517635270541080494e+00,1.497677877836242430e+02
7.557515030060118377e+00,1.513294907878619426e+02
7.597394789579157148e+00,1.528992382909417529e+02
7.637274549098195031e+00,1.544770317752513620e+02
7.677154308617232914e+00,1.560628727272319338e+02
7.717034068136270797e+00,1.576567626373780797e+02
7.756913827655308680e+00,1.592587030002378015e+02
7.796793587174347451e+00,1.608686953144125482e+02
7.836673346693385334e+00,1.624867410825571596e+02
7.876553106212423216e+00,1.641128418113798944e+02
7.916432865731461099e+00,1.657469990116424583e+02
7.956312625250499870e+00,1.673892141981600901e+02
7.996192384769537753e+00,1.690394888898012482e+02
8.036072144288576524e+00,1.706978246094879523e+02
8.075951903807613519e+00,1.723642228841955557e+02
8.115831663326652290e+00,1.740386852449530011e+02
8.155711422845689285e+00,1.757212132268424511e+02
8.195591182364728056e+00,1.774118083689996865e+02
8.235470941883766827e+00,1.791104722146138215e+02
8.275350701402803821e+00,1.808172063109272472e+02
8.315230460921842592e+00,1.825320122092360862e+02
8.355110220440879587e+00,1.842548914648896243e+02
8.394989979959918358e+00,1.859858456372907654e+02
8.434869739478957129e+00,1.877248762898957466e+02
8.474749498997994124e+00,1.894719849902141107e+02
8.514629258517032895e+00,1.912271733098091318e+02
8.554509018036069889e+00,1.929904427829322913e+02
8.594388777555108661e+00,1.947617947373046263e+02
8.634268537074147432e+00,1.965412306414382329e+02
8.674148296593184426e+00,1.983287519847085605e+02
8.714028056112223197e+00,2.001243602472067948e+02
8.753907815631260192e+00,2.019280568997390048e+02
8.793787575150298963e+00,2.037398434038270238e+02
8.833667334669337734e+00,2.055597212117077675e+02
8.873547094188374729e+00,2.073876917663334893e+02
8.913426853707413500e+00,2.092237565013720939e+02
8.953306613226450494e+00,2.110679168412064541e+02
8.993186372745489265e+00,2.129201742009351221e+02
9.033066132264528036e+00,2.147805299863717892e+02
9.072945891783565031e+00,2.166489855940455129e+02
9.112825651302603802e+00,2.185255424112008882e+02
9.152705410821640797e+00,2.204102018157975920e+02
9.192585170340679568e+00,2.223029651765109236e+02
9.232464929859718339e+00,2.242038338527313783e+02
9.272344689378755334e+00,2.261128091945647043e+02
9.312224448897794105e+00,2.280298925428323003e+02
9.352104208416831099e+00,2.299550852290705905e+02
9.391983967935869870e+00,2.318883885755316783e+02
9.431863727454908641e+00,2.338298038951828062e+02
9.471743486973945636e+00,2.357793324917064410e+02
9.511623246492984407e+00,2.377369756595007573e+02
9.551503006012021402e+00,2.397027346836789832e+02
9.591382765531060173e+00,2.416766108400699693e+02
9.631262525050098944e+00,2.436586053952176201e+02
9.671142284569135938e+00,2.456487196063813485e+02
9.711022044088174709e+00,2.476469547215359626e+02
9.750901803607213481e+00,2.496533119793715514e+02
9.790781563126250475e+00,2.516677926092934854e+02
9.830661322645289246e+00,2.536903978314227572e+02
9.870541082164326241e+00,2.557211288565952998e+02
9.910420841683365012e+00,2.577599868863628672e+02
9.950300601202403783e+00,2.598069731129921820e+02
9.990180360721440778e+00,2.618620887194654188e+02
1.003006012024047955e+01,2.639253348794802605e+02
1.006993987975951654e+01,2.659967127574495294e+02
1.010981963927855531e+01,2.680762235064945571e+02
1.014969939879759409e+01,2.701638681347820921e+02
1.018957915831663108e+01,2.722596476653667992e+02
1.022945891783566985e+01,2.743635631819144010e+02
1.026933867735470685e+01,2.764756157563958254e+02
1.030921843687374562e+01,2.785958064490880588e+02
1.034909819639278439e+01,2.807241363085732928e+02
1.038897795591182138e+01,2.828606063717393226e+02
1.042885771543086015e+01,2.850052176637798311e+02
1.046873747494989715e+01,2.871579711981937635e+02
1.050861723446893592e+01,2.893188679767858389e+02
1.054849699398797469e+01,2.914879089896663231e+02
1.058837675350701168e+01,2.936650952152509149e+02
1.062825651302605046e+01,2.958504276202612004e+02
1.066813627254508745e+01,2.980439071597240286e+02
1.070801603206412622e+01,3.002455347769721357e+02
1.074789579158316499e+01,3.024553114036436909e+02
1.078777555110220199e+01,3.046732379596822398e+02
1.082765531062124076e+01,3.068993153533373857e+02
1.086753507014027775e+01,3.091335444811638808e+02
1.090741482965931652e+01,3.113759262280223652e+02
1.094729458917835530e+01,3.136264614670789683e+02
1.098717434869739229e+01,3.158851510598051391e+02
1.102705410821643106e+01,3.181519958559784413e+02
1.106693386773546983e+01,3.204269966936816445e+02
1.110681362725450683e+01,3.227101543993030646e+02
1.114669338677354560e+01,3.250014697875369052e+02
1.118657314629258259e+01,3.273009436613826324e+02
1.122645290581162136e+01,3.296085768121456567e+02
1.126633266533066013e+01,3.319243700194366511e+02
1.130621242484969713e+01,3.342483240511718350e+02
1.134609218436873590e+01,3.365804396635734292e+02
1.138597194388777289e+01,3.389207176011688034e+02
1.142585170340681167e+01,3.412691585967912715e+02
1.146573146292585044e+01,3.436257633715794668e+02
1.150561122244488743e+01,3.459905326349775692e+02
1.154549098196392620e+01,3.483634670847356460e+02
1.158537074148296320e+01,3.507445674069089705e+02
1.162525050100200197e+01,3.531338342758588738e+02
1.166513026052104074e+01,3.555312683542518926e+02
1.170501002004007773e+01,3.579368702930601103e+02
1.174488977955911650e+01,3.603506407315615547e+02
1.178476953907815350e+01,3.627725802973394593e+02
1.182464929859719227e+01,3.652026896062830019e+02
1.186452905811623104e+01,3.676409692625867365e+02
1.190440881763526804e+01,3.700874198587505930e+02
1.194428857715430681e+01,3.725420419755805597e+02
1.198416833667334380e+01,3.750048361821878302e+02
1.202404809619238257e+01,3.774758030383750338e+02
1.206392785571142134e+01,3.799549431166401519e+02
1.210380761523045834e+01,3.824422569906357126e+02
1.214368737474949711e+01,3.849377452255473600e+02
1.218356713426853410e+01,3.874414083785075604e+02
1.222344689378757288e+01,3.899532469985963985e+02
1.226332665330661165e+01,3.924732616268409515e+02
1.230320641282564864e+01,3.950014527962154034e+02
1.234308617234468741e+01,3.975378210316416698e+02
1.238296593186372441e+01,4.000823668499883752e+02
1.242284569138276318e+01,4.026350907600717619e+02
1.246272545090180195e+01,4.051959932626551222e+02
1.250260521042083894e+01,4.077650748504489115e+02
1.254248496993987771e+01,4.103423360081111468e+02
1.258236472945891649e+01,4.129277772122466672e+02
1.262224448897795348e+01,4.155213989314077594e+02
1.266212424849699225e+01,4.181232016260941577e+02
1.270200400801602925e+01,4.207331857487522484e+02
1.274188376753506802e+01,4.233513517437764335e+02
1.278176352705410679e+01,4.259777000475077102e+02
1.282164328657314378e+01,4.286122310882344664e+02
1.286152304609218255e+01,4.312549452861926511e+02
1.290140280561121955e+01,4.339058430535649222e+02
1.294128256513025832e+01,4.365649247944817262e+02
1.298116232464929709e+01,4.392321909050203885e+02
1.302104208416833409e+01,4.419076417732053415e+02
1.306092184368737286e+01,4.445912777790088057e+02
1.310080160320640985e+01,4.472830992943496540e+02
1.314068136272544862e+01,4.499831066830944337e+02
1.318056112224448739e+01,4.526913003010567422e+02
1.322044088176352439e+01,4.554076804959971696e+02
1.326032064128256316e+01,4.581322476076241514e+02
1.330020040080160015e+01,4.608650019675926615e+02
1.334008016032063892e+01,4.636059438995055189e+02
1.337995991983967770e+01,4.663550737189124789e+02
1.341983967935871469e+01,4.691123917333103464e+02
1.345971943887775346e+01,4.718778982421436012e+02
1.349959919839679046e+01,4.746515935368036025e+02
1.353947895791582923e+01,4.774334779006293275e+02
1.357935871743486800e+01,4.802235516089065186e+02
1.361923847695390499e+01,4.830218149288683662e+02
1.365911823647294376e+01,4.858282681196956219e+02
1.369899799599198076e+01,4.886429114325155751e+02
1.373887775551101953e+01,4.914657451104034180e+02
1.377875751503005830e+01,4.942967693883813354e+02
1.381863727454909530e+01,4.971359844934184480e+02
1.385851703406813407e+01,4.999833906444317790e+02
1.389839679358717106e+01,5.028389880522847761e+02
1.393827655310620983e+01,5.057027770077946798e+02
1.397815631262524860e+01,5.085747578497137056e+02
1.401803607214428560e+01,5.114549308305410023e+02
1.405791583166332437e+01,5.143432961985023439e+02
1.409779559118236314e+01,5.172398541977069044e+02
1.413767535070140013e+01,5.201446050681472570e+02
1.417755511022043891e+01,5.230575490457001706e+02
1.421743486973947590e+01,5.259786863621254724e+02
1.425731462925851467e+01,5.289080172450670716e+02
1.429719438877755344e+01,5.318455419180521631e+02
1.433707414829659044e+01,5.347912606004915688e+02
1.437695390781562921e+01,5.377451735076801924e+02
1.441683366733466620e+01,5.407072808507958825e+02
1.445671342685370497e+01,5.436775828369007968e+02
1.449659318637274374e+01,5.466560796689401514e+02
1.453647294589178074e+01,5.496427715457430168e+02
1.457635270541081951e+01,5.526376586620223179e+02
1.461623246492985650e+01,5.556407412083740383e+02
1.465611222444889528e+01,5.586520193712784703e+02
1.469599198396793405e+01,5.616714933330989652e+02
1.473587174348697104e+01,5.646991632720827283e+02
1.477575150300600981e+01,5.677350293623608195e+02
1.481563126252504681e+01,5.707790917739473571e+02
1.485551102204408558e+01,5.738313506727408821e+02
1.489539078156312435e+01,5.768918062205226533e+02
1.493527054108216134e+01,5.799604585749580110e+02
1.497515030060120012e+01,5.830373078895963772e+02
1.501503006012023711e+01,5.861223543138696641e+02
1.505490981963927588e+01,5.892155979930947751e+02
1.509478957915831465e+01,5.923170390684711037e+02
1.513466933867735165e+01,5.954266776770820115e+02
1.517454909819639042e+01,5.985445139518949418e+02
1.521442885771542741e+01,6.016705480217603963e+02
1.525430861723446618e+01,6.048047800114128449e+02
1.529418837675350495e+01,6.079472100414700435e+02
1.533406813627254195e+01,6.110978382284337158e+02
1.537394789579158072e+01,6.142566646846890990e+02
1.541382765531061771e+01,6.174236895185048297e+02
1.545370741482965649e+01,6.205989128340336265e+02
1.549358717434869526e+01,6.237823347313114937e+02
1.553346693386773225e+01,6.269739553062580626e+02
1.557334669338677102e+01,6.301737746506767053e+02
1.561322645290580979e+01,6.333817928522545344e+02
1.565310621242484679e+01,6.365980099945618349e+02
1.569298597194388556e+01,6.398224261570530871e+02
1.573286573146292255e+01,6.430550414150659435e+02
1.577274549098196132e+01,6.462958558398220248e+02
1.581262525050100010e+01,6.495448694984264648e+02
1.585250501002003709e+01,6.528020824636379302e+02
1.589238476953907586e+01,6.560674949006969428e+02
1.593226452905811286e+01,6.593411069308476726e+02
1.597214428857715163e+01,6.626229186538100748e+02
1.601202404809619040e+01,6.659129301675601482e+02
1.605190380761522917e+01,6.692111415683303903e+02
1.609178356713426794e+01,6.725175529506099110e+02
1.613166332665330671e+01,6.758321644071444325e+02
1.617154308617234548e+01,6.791549760289358346e+02
1.621142284569138070e+01,6.824859879052426095e+02
1.625130260521041947e+01,6.858252001235803164e+02
1.629118236472945824e+01,6.891726127697201036e+02
1.633106212424849701e+01,6.925282259276900731e+02
1.637094188376753578e+01,6.958920396797747117e+02
1.641082164328657100e+01,6.992640541065146635e+02
1.645070140280560977e+01,7.026442692867080950e+02
1.649058116232464855e+01,7.060326852974086478e+02
1.653046092184368732e+01,7.094293022139268032e+02
1.657034068136272609e+01,7.128341201098294277e+02
1.661022044088176131e+01,7.162471390569397727e+02
1.665010020040080008e+01,7.196683591253381564e+02
1.668997995991983885e+01,7.230977803833608277e+02
1.672985971943887762e+01,7.265354028976006475e+02
1.676973947895791639e+01,7.299812267329068618e+02
1.680961923847695161e+01,7.334352519523852152e+02
1.684949899799599038e+01,7.368974786173985194e+02
1.688937875751502915e+01,7.403679067875654027e+02
1.692925851703406792e+01,7.438465365207611057e+02
1.696913827655310669e+01,7.473333678731174814e+02
1.700901803607214191e+01,7.508284008990224265e+02
1.704889779559118068e+01,7.543316356511213598e+02
1.708877755511021945e+01,7.578430721803152892e+02
1.712865731462925822e+01,7.613627105357620621e+02
1.716853707414829699e+01,7.648905507648755702e+02
1.720841683366733221e+01,7.684265929133265445e+02
1.724829659318637098e+01,7.719708370250426697e+02
1.728817635270540976e+01,7.755232831422074469e+02
1.732805611222444853e+01,7.790839313052608759e+02
1.736793587174348730e+01,7.826527815528996825e+02
1.740781563126252252e+01,7.862298339220767502e+02
1.744769539078156129e+01,7.898150884480023706e+02
1.748757515030060006e+01,7.934085451641423106e+02
1.752745490981963883e+01,7.970102041022191770e+02
1.756733466933867760e+01,8.006200652922119616e+02
1.760721442885771282e+01,8.042381287623561548e+02
1.764709418837675159e+01,8.078643945391443140e+02
1.768697394789579036e+01,8.114988626473246995e+02
1.772685370741482913e+01,8.151415331099024115e+02
1.776673346693386790e+01,8.187924059481388213e+02
1.780661322645290312e+01,8.224514811815516850e+02
1.784649298597194189e+01,8.261187588279162810e+02
1.788637274549098066e+01,8.297942389032631354e+02
1.792625250501001943e+01,8.334779214218797279e+02
1.796613226452905820e+01,8.371698063963101504e+02
1.800601202404809342e+01,8.408698938373543115e+02
1.804589178356713219e+01,8.445781837540698689e+02
1.808577154308617096e+01,8.482946761815414902e+02
1.812565130260520974e+01,8.520193712498293053e+02
1.816553106212424851e+01,8.557522690009938060e+02
1.820541082164328373e+01,8.594933694650611642e+02
1.824529058116232250e+01,8.632426726714782035e+02
1.828517034068136127e+01,8.670001786491105804e+02
1.832505010020040004e+01,8.707658874262441486e+02
1.836492985971943881e+01,8.745397990305846179e+02
1.840480961923847403e+01,8.783219134892569855e+02
1.844468937875751280e+01,8.821122308288072418e+02
1.848456913827655157e+01,8.859107510752002099e+02
1.852444889779559034e+01,8.897174742538205692e+02
1.856432865731462911e+01,8.935324003894730822e+02
1.860420841683366433e+01,8.973555295063817994e+02
1.864408817635270310e+01,9.011868616281919913e+02
1.868396793587174187e+01,9.050263967779671930e+02
1.872384769539078064e+01,9.088741349781912504e+02
1.876372745490981941e+01,9.127300762507680929e+02
1.880360721442885463e+01,9.165942206170208237e+02
1.884348697394789340e+01,9.204665680976935391e+02
1.888336673346693217e+01,9.243471187129489408e+02
1.892324649298597095e+01,9.282358724823700413e+02
1.896312625250500972e+01,9.321328294249597093e+02
1.900300601202404494e+01,9.360379895591399873e+02
1.904288577154308371e+01,9.399513529027541381e+02
1.908276553106212248e+01,9.438729194730639165e+02
1.912264529058116125e+01,9.478026892867512743e+02
1.916252505010020002e+01,9.517406623599182467e+02
1.920240480961923879e+01,9.556868387080862703e+02
1.924228456913827401e+01,9.596412183461965242e+02
1.928216432865731278e+01,9.636038012886108390e+02
1.932204408817635155e+01,9.675745875491099923e+02
1.936192384769539032e+01,9.715535771408949586e+02
1.940180360721442909e+01,9.755407700765863410e+02
1.944168336673346431e+01,9.795361663682241442e+02
1.948156312625250308e+01,9.835397660272694793e+02
1.952144288577154185e+01,9.875515690646020630e+02
1.956132264529058062e+01,9.915715754905218091e+02
1.960120240480961940e+01,9.955997853147484875e+02
1.964108216432865461e+01,9.996361985464212694e+02
1.968096192384769338e+01,1.003680815194100092e+03
1.972084168336673216e+01,1.007733635265763837e+03
1.976072144288577093e+01,1.011794658768811473e+03
1.980060120240480970e+01,1.015863885710061709e+03
1.984048096192384492e+01,1.019941316095752768e+03
1.988036072144288369e+01,1.024026949931543868e+03
1.992024048096192246e+01,1.028120787222512718e+03
1.996012024048096123e+01,1.032222827973157109e+03
2.000000000000000000e+01,1.036333072187395373e+03
